"","file","spkA","spkB","dur","dialActA2.last","dialActB2.first","A.lastResp","A.lastInit","B.firstResp","sexA","sexB","rateA","rateB","laughA","laughB"
"7899",3551,"spkr1400","spkr1389",217,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-2.00489590508859,4.97230712980695,FALSE,FALSE
"7900",3551,"spkr1389","spkr1400",-66,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",1.7981032580576,0.340024113687416,FALSE,FALSE
"7901",3551,"spkr1400","spkr1389",161,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",7.30969430619878,-8.79264968135853,FALSE,FALSE
"7902",3551,"spkr1389","spkr1400",603,"backchannel","abandon",TRUE,FALSE,FALSE,"F","F",6.57990046622704,2.48340763646839,FALSE,FALSE
"7903",3551,"spkr1400","spkr1389",37,"abandon","yn_q",FALSE,FALSE,FALSE,"F","F",9.78148717928408,9.65416828473818,FALSE,FALSE
"7904",3551,"spkr1389","spkr1400",374,"yn_q","answer",FALSE,TRUE,TRUE,"F","F",-8.75807619350243,-3.01660097357091,FALSE,FALSE
"7905",3551,"spkr1400","spkr1389",-37,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",2.48923384533552,3.74094704759823,FALSE,FALSE
"7906",3551,"spkr1389","spkr1400",1348,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",2.36240015027629,4.75177737972587,FALSE,FALSE
"7907",3551,"spkr1400","spkr1389",435,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",2.77600925338247,-8.41096545802106,FALSE,FALSE
"7908",3551,"spkr1389","spkr1400",507,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",9.86052913358758,7.71247014077234,FALSE,FALSE
"7909",3551,"spkr1400","spkr1389",385,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",0.163850590119538,-2.91643058216328,FALSE,FALSE
"7910",3551,"spkr1389","spkr1400",-662,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",-5.16512426348532,-0.888518543805251,FALSE,FALSE
"7911",3551,"spkr1400","spkr1389",493,"opinion","excluded",FALSE,FALSE,FALSE,"F","F",-6.08441430510111,6.74526156984244,FALSE,FALSE
"7912",3551,"spkr1389","spkr1400",1411,"excluded","statement",FALSE,FALSE,FALSE,"F","F",8.9450824599338,0.564246865140265,FALSE,TRUE
"7913",3551,"spkr1400","spkr1389",306,"opinion","excluded",FALSE,FALSE,FALSE,"F","F",-8.57787437913636,-2.58677386404852,FALSE,FALSE
"7914",3551,"spkr1389","spkr1400",133,"excluded","statement",FALSE,FALSE,FALSE,"F","F",-4.7280848278282,-3.5766039649979,FALSE,FALSE
"7915",3551,"spkr1400","spkr1389",454,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-2.30668637911089,-6.90751603462441,FALSE,FALSE
"7916",3551,"spkr1389","spkr1400",-148,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",10.8116516318853,10.2786160272925,FALSE,FALSE
"7917",3551,"spkr1400","spkr1389",613,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-8.23036519297375,9.08630135931351,TRUE,FALSE
"7918",3551,"spkr1389","spkr1400",539,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",5.24436814241388,5.73746171211894,FALSE,FALSE
"7919",3551,"spkr1400","spkr1389",376,"opinion","excluded",FALSE,FALSE,FALSE,"F","F",-5.90736867962335,6.78549603632927,FALSE,FALSE
"7920",3551,"spkr1389","spkr1400",965,"excluded","statement",FALSE,FALSE,FALSE,"F","F",-7.92373356801182,-6.81356604801696,FALSE,FALSE
"7921",3551,"spkr1400","spkr1389",501,"opinion","excluded",FALSE,FALSE,FALSE,"F","F",8.0710772663035,-4.83080452876464,FALSE,FALSE
"7922",3551,"spkr1389","spkr1400",365,"agree","yn_q",TRUE,FALSE,FALSE,"F","F",5.42491470826492,3.58058307270247,FALSE,FALSE
"7923",3551,"spkr1400","spkr1389",69,"yn_q","affirm",FALSE,TRUE,TRUE,"F","F",-4.76236642853629,-0.125678274900156,FALSE,FALSE
"7924",3551,"spkr1389","spkr1400",351,"affirm","yn_decl_q",TRUE,FALSE,FALSE,"F","F",-8.45867685519947,-7.30887018768106,FALSE,FALSE
"7925",3551,"spkr1400","spkr1389",371,"yn_decl_q","yes",FALSE,TRUE,TRUE,"F","F",9.35140739502397,-6.46036708843823,FALSE,FALSE
"7926",3561,"spkr1407","spkr1463",618,"opinion","backchannel",FALSE,FALSE,TRUE,"M","M",-1.83179634129149,3.01492259279632,FALSE,FALSE
"7927",3561,"spkr1463","spkr1407",-78,"backchannel","opinion",TRUE,FALSE,FALSE,"M","M",1.52469494287663,4.76085117273752,FALSE,FALSE
"7928",3561,"spkr1407","spkr1463",586,"opinion","yn_q",FALSE,FALSE,FALSE,"M","M",3.00135940500323,5.27732875723563,FALSE,FALSE
"7929",3561,"spkr1463","spkr1407",285,"yn_q","opinion",FALSE,TRUE,FALSE,"M","M",0.732697067448717,5.61640392519544,FALSE,FALSE
"7930",3561,"spkr1407","spkr1463",1108,"opinion","agree",FALSE,FALSE,TRUE,"M","M",-0.0770777045189304,-0.675579899098511,FALSE,FALSE
"7931",3561,"spkr1463","spkr1407",160,"statement","opinion",FALSE,FALSE,FALSE,"M","M",-1.05993252911474,9.91232679564005,FALSE,FALSE
"7932",3561,"spkr1407","spkr1463",400,"opinion","agree",FALSE,FALSE,TRUE,"M","M",0.887082799928843,-4.80899574130604,FALSE,FALSE
"7933",3561,"spkr1463","spkr1407",123,"agree","opinion",TRUE,FALSE,FALSE,"M","M",2.03326195541671,5.95187823621862,FALSE,FALSE
"7934",3561,"spkr1407","spkr1463",529,"opinion","agree",FALSE,FALSE,TRUE,"M","M",3.55530256739192,1.16602787714139,FALSE,FALSE
"7935",3561,"spkr1463","spkr1407",89,"statement","opinion",FALSE,FALSE,FALSE,"M","M",-5.24810474686863,6.17444916186634,FALSE,FALSE
"7936",3561,"spkr1407","spkr1463",30,"opinion","agree",FALSE,FALSE,TRUE,"M","M",-2.61362612689134,0.523507977369886,FALSE,FALSE
"7937",3561,"spkr1463","spkr1407",48,"agree","opinion",TRUE,FALSE,FALSE,"M","M",3.93063414422766,-1.1966925004514,FALSE,FALSE
"7938",3561,"spkr1407","spkr1463",608,"opinion","agree",FALSE,FALSE,TRUE,"M","M",4.26607272755187,4.29096969462248,FALSE,FALSE
"7939",3561,"spkr1463","spkr1407",-192,"agree","opinion",TRUE,FALSE,FALSE,"M","M",-1.23306351561782,-3.94545193561981,FALSE,FALSE
"7940",3561,"spkr1407","spkr1463",740,"opinion","agree",FALSE,FALSE,TRUE,"M","M",-8.07526462977449,6.76846588948648,FALSE,FALSE
"7941",3561,"spkr1463","spkr1407",435,"abandon","agree",FALSE,FALSE,TRUE,"M","M",9.2456989437986,0.910469577410017,FALSE,FALSE
"7942",3561,"spkr1407","spkr1463",129,"opinion","agree",FALSE,FALSE,TRUE,"M","M",9.35513977706619,1.53640327516661,FALSE,FALSE
"7943",3561,"spkr1463","spkr1407",17,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",-2.31264644550232,6.73280230505906,FALSE,FALSE
"7944",3561,"spkr1407","spkr1463",286,"opinion","agree",FALSE,FALSE,TRUE,"M","M",3.24065583074979,-2.91057275241593,FALSE,FALSE
"7945",3561,"spkr1463","spkr1407",-346,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",2.65701761702681,0.957555393134723,FALSE,FALSE
"7946",3561,"spkr1407","spkr1463",262,"opinion","agree",FALSE,FALSE,TRUE,"M","M",2.68540408872582,4.86350428857434,FALSE,FALSE
"7947",3561,"spkr1463","spkr1407",137,"agree","opinion",TRUE,FALSE,FALSE,"M","M",2.2708847521298,10.4220894620707,FALSE,FALSE
"7948",3561,"spkr1407","spkr1463",-1360,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",4.27085345042403,-6.22904478564231,FALSE,FALSE
"7949",3561,"spkr1463","spkr1407",464,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",10.5379802687901,-7.74431002755395,FALSE,FALSE
"7950",3561,"spkr1407","spkr1463",108,"opinion","backchannel",FALSE,FALSE,TRUE,"M","M",2.74633737783202,11.4440119117983,FALSE,FALSE
"7951",3561,"spkr1463","spkr1407",349,"wh_q","opinion",FALSE,TRUE,FALSE,"M","M",4.13094375594526,-2.46081469710435,FALSE,FALSE
"7952",3561,"spkr1407","spkr1463",191,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",6.34115643745711,10.5373867759799,FALSE,FALSE
"7953",3561,"spkr1463","spkr1407",89,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",4.92094564906709,3.21527483745242,FALSE,FALSE
"7954",3561,"spkr1407","spkr1463",287,"opinion","backchannel",FALSE,FALSE,TRUE,"M","M",-2.48144765116806,-2.62720962810814,FALSE,FALSE
"7955",3561,"spkr1463","spkr1407",-69,"backchannel","opinion",TRUE,FALSE,FALSE,"M","M",-2.70614222913533,-3.21791368517033,FALSE,FALSE
"7956",3561,"spkr1407","spkr1463",791,"opinion","agree",FALSE,FALSE,TRUE,"M","M",5.38212243876749,9.34868916490409,FALSE,FALSE
"7957",3561,"spkr1463","spkr1407",206,"opinion","statement",FALSE,FALSE,FALSE,"M","M",-9.00263847230639,-1.61828562868405,FALSE,FALSE
"7958",3561,"spkr1407","spkr1463",602,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-1.30285257724691,6.45273400317909,FALSE,FALSE
"7959",3561,"spkr1463","spkr1407",474,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",-0.576262615285499,4.11898247339562,FALSE,FALSE
"7960",3561,"spkr1407","spkr1463",-530,"statement","acknowledge",FALSE,FALSE,TRUE,"M","M",1.8919898280947,-3.81227570601395,FALSE,FALSE
"7961",3561,"spkr1463","spkr1407",-438,"acknowledge","statement",TRUE,FALSE,FALSE,"M","M",-0.272606006047048,8.20338395702752,FALSE,FALSE
"7962",3561,"spkr1407","spkr1463",190,"statement","opinion",FALSE,FALSE,FALSE,"M","M",3.61171444690886,10.7243076430056,FALSE,FALSE
"7963",3561,"spkr1463","spkr1407",376,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",1.73992316241805,6.16293230664635,FALSE,FALSE
"7964",3565,"spkr1455","spkr1383",452,"other","statement",FALSE,FALSE,FALSE,"F","M",-5.13940371018565,-3.9700989725089,FALSE,FALSE
"7965",3565,"spkr1383","spkr1455",1103,"statement","open_q",FALSE,FALSE,FALSE,"M","F",-3.74950017519503,4.39546901546787,FALSE,FALSE
"7966",3565,"spkr1455","spkr1383",734,"open_q","statement",FALSE,TRUE,FALSE,"F","M",-0.932200101200536,0.958242039515852,FALSE,FALSE
"7967",3565,"spkr1383","spkr1455",119,"statement","apprec",FALSE,FALSE,TRUE,"M","F",5.69860979443872,4.22844286375195,FALSE,FALSE
"7968",3565,"spkr1455","spkr1383",-1463,"apprec","statement",TRUE,FALSE,FALSE,"F","M",-3.4484832517758,8.16814115282856,FALSE,FALSE
"7969",3565,"spkr1383","spkr1455",789,"statement","uninterp",FALSE,FALSE,FALSE,"M","F",-4.04686343378611,-7.06525515902891,FALSE,FALSE
"7970",3565,"spkr1455","spkr1383",-356,"uninterp","statement",FALSE,FALSE,FALSE,"F","M",7.04998857203767,-4.50453149629069,FALSE,FALSE
"7971",3565,"spkr1383","spkr1455",354,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",4.90516272457424,-4.59050738967542,FALSE,FALSE
"7972",3565,"spkr1455","spkr1383",330,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",-2.35432859759364,-3.21845005388682,FALSE,FALSE
"7973",3565,"spkr1383","spkr1455",-421,"directive","abandon",FALSE,FALSE,FALSE,"M","F",9.5067823881757,0.0460993516413182,FALSE,FALSE
"7974",3565,"spkr1455","spkr1383",431,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-3.02125554533779,-2.06333928670342,FALSE,FALSE
"7975",3565,"spkr1383","spkr1455",330,"statement","yn_decl_q",FALSE,FALSE,FALSE,"M","F",9.87143670279925,9.96957384394586,FALSE,FALSE
"7976",3565,"spkr1455","spkr1383",55,"yn_decl_q","yes",FALSE,TRUE,TRUE,"F","M",-2.6267100137648,9.69335359789999,FALSE,FALSE
"7977",3565,"spkr1383","spkr1455",660,"yes","opinion",TRUE,FALSE,FALSE,"M","F",-2.2733657128307,7.35824894442601,FALSE,FALSE
"7978",3565,"spkr1455","spkr1383",551,"opinion","statement",FALSE,FALSE,FALSE,"F","M",-4.36683801651554,-7.42097132443449,FALSE,FALSE
"7979",3565,"spkr1383","spkr1455",311,"statement","apprec",FALSE,FALSE,TRUE,"M","F",1.40810441918174,6.7863687590998,FALSE,FALSE
"7980",3565,"spkr1455","spkr1383",253,"apprec","statement",TRUE,FALSE,FALSE,"F","M",6.40448623311933,-8.84343400336089,FALSE,FALSE
"7981",3565,"spkr1383","spkr1455",307,"statement","completion",FALSE,FALSE,FALSE,"M","F",0.208962574065371,-3.23196029456822,FALSE,FALSE
"7982",3565,"spkr1455","spkr1383",38,"completion","backchannel",FALSE,FALSE,TRUE,"F","M",-2.28588797783969,-6.73556376573515,FALSE,FALSE
"7983",3565,"spkr1383","spkr1455",348,"backchannel","uninterp",TRUE,FALSE,FALSE,"M","F",8.34239231563287,15.0231338300987,FALSE,FALSE
"7984",3565,"spkr1455","spkr1383",-25,"uninterp","statement",FALSE,FALSE,FALSE,"F","M",7.80431297693986,-6.22642688861732,FALSE,FALSE
"7985",3565,"spkr1383","spkr1455",306,"statement","opinion",FALSE,FALSE,FALSE,"M","F",-7.78425830359255,-3.3425183050075,FALSE,FALSE
"7986",3565,"spkr1455","spkr1383",776,"opinion","statement",FALSE,FALSE,FALSE,"F","M",-7.16411342059461,4.53344782847762,FALSE,FALSE
"7987",3565,"spkr1383","spkr1455",-1060,"statement","completion",FALSE,FALSE,FALSE,"M","F",-5.38569962572456,7.30412631828545,FALSE,FALSE
"7988",3565,"spkr1455","spkr1383",205,"completion","statement",FALSE,FALSE,FALSE,"F","M",8.6295748043081,-8.31000584702144,FALSE,FALSE
"7989",3565,"spkr1383","spkr1455",-529,"statement","opinion",FALSE,FALSE,FALSE,"M","F",6.06425523926386,8.97143792880348,FALSE,FALSE
"7990",3565,"spkr1455","spkr1383",-403,"opinion","statement",FALSE,FALSE,FALSE,"F","M",7.01042524126939,-2.61238840341983,FALSE,FALSE
"7991",3565,"spkr1383","spkr1455",378,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-8.65824940547762,10.7766709771857,FALSE,FALSE
"7992",3565,"spkr1455","spkr1383",-125,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",-7.77243794715849,-5.32542837083044,FALSE,FALSE
"7993",3565,"spkr1383","spkr1455",98,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-3.75430327139499,3.21645713956246,FALSE,FALSE
"7994",3565,"spkr1455","spkr1383",333,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",-6.59619854218176,-8.93195536671452,FALSE,FALSE
"7995",3565,"spkr1383","spkr1455",195,"statement","sum",FALSE,FALSE,FALSE,"M","F",-3.71261385953299,-0.390413528004214,FALSE,FALSE
"7996",3565,"spkr1455","spkr1383",169,"sum","open_q",FALSE,TRUE,FALSE,"F","M",-2.47516021474592,-2.38283209756364,FALSE,FALSE
"7997",3565,"spkr1383","spkr1455",665,"open_q","statement",FALSE,TRUE,FALSE,"M","F",-3.28251106918205,-2.44565680842308,FALSE,FALSE
"7998",3565,"spkr1455","spkr1383",98,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-5.52409455399422,8.6613887214987,FALSE,FALSE
"7999",3565,"spkr1383","spkr1455",904,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",9.3473648412107,-1.71201566219391,FALSE,FALSE
"8000",3565,"spkr1455","spkr1383",4,"statement","wh_q",FALSE,FALSE,FALSE,"F","M",-8.34015730753603,1.99870671389087,FALSE,FALSE
"8001",3565,"spkr1383","spkr1455",401,"wh_q","statement",FALSE,TRUE,FALSE,"M","F",-9.1085222292559,2.08273181699696,FALSE,FALSE
"8002",3565,"spkr1455","spkr1383",343,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",10.318957041097,-4.63672386171312,FALSE,FALSE
"8003",3565,"spkr1383","spkr1455",-295,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-8.43413721459003,8.94205622364687,FALSE,FALSE
"8004",3565,"spkr1455","spkr1383",-129,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-8.60120745334244,-4.25457015988523,FALSE,FALSE
"8005",3565,"spkr1383","spkr1455",173,"completion","yes",FALSE,FALSE,TRUE,"M","F",-2.28618689236337,6.56525000406539,FALSE,FALSE
"8006",3565,"spkr1455","spkr1383",-472,"opinion","yn_q",FALSE,FALSE,FALSE,"F","M",-8.49184339081578,4.26045655180198,FALSE,FALSE
"8007",3565,"spkr1383","spkr1455",1111,"yn_q","answer",FALSE,TRUE,TRUE,"M","F",-1.94959593563843,-7.43656079892265,FALSE,FALSE
"8008",3565,"spkr1455","spkr1383",99,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",1.21847005521252,0.217408237763749,FALSE,FALSE
"8009",3565,"spkr1383","spkr1455",1146,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",3.82453397639941,2.47142361436166,FALSE,FALSE
"8010",3565,"spkr1455","spkr1383",-47,"statement","wh_q",FALSE,FALSE,FALSE,"F","M",8.91226332763681,-7.11271199657516,FALSE,FALSE
"8011",3565,"spkr1383","spkr1455",135,"wh_q","statement",FALSE,TRUE,FALSE,"M","F",9.64771942907078,-8.31229317367693,FALSE,FALSE
"8012",3565,"spkr1455","spkr1383",-166,"statement","repeat",FALSE,FALSE,FALSE,"F","M",-7.03597227942815,-0.274979377835211,FALSE,FALSE
"8013",3565,"spkr1383","spkr1455",205,"acknowledge","statement",TRUE,FALSE,FALSE,"M","F",8.40279500119466,9.00177098906253,FALSE,FALSE
"8014",3565,"spkr1455","spkr1383",240,"abandon","yn_q",FALSE,FALSE,FALSE,"F","M",2.56554473180178,-2.62159383809722,FALSE,FALSE
"8015",3565,"spkr1383","spkr1455",2777,"yn_q","statement",FALSE,TRUE,FALSE,"M","F",3.92537901224041,2.46309387872186,FALSE,FALSE
"8016",3565,"spkr1455","spkr1383",-164,"statement","yn_q",FALSE,FALSE,FALSE,"F","M",3.08102604376342,-1.54380778281319,FALSE,FALSE
"8017",3565,"spkr1383","spkr1455",267,"yn_q","no",FALSE,TRUE,TRUE,"M","F",-4.0380655691244,-5.14685682729177,FALSE,FALSE
"8018",3565,"spkr1455","spkr1383",276,"no","acknowledge",TRUE,FALSE,TRUE,"F","M",9.52450452129998,-1.52595370192877,FALSE,FALSE
"8019",3565,"spkr1383","spkr1455",380,"acknowledge","abandon",TRUE,FALSE,FALSE,"M","F",-3.58200932969205,10.8644123300491,FALSE,FALSE
"8020",3565,"spkr1455","spkr1383",278,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",10.1971039752988,9.17073658712668,FALSE,FALSE
"8021",3565,"spkr1383","spkr1455",-179,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",5.82455897283268,-3.14937953608571,FALSE,FALSE
"8022",3565,"spkr1455","spkr1383",-85,"abandon","yes",FALSE,FALSE,TRUE,"F","M",-4.79605791861652,-5.3733057636333,FALSE,FALSE
"8023",3565,"spkr1383","spkr1455",12,"yn_decl_q","backchannel",FALSE,TRUE,TRUE,"M","F",2.5615298942651,4.40599043729533,FALSE,FALSE
"8024",3565,"spkr1455","spkr1383",445,"abandon","wh_q",FALSE,FALSE,FALSE,"F","M",9.0863102245712,10.4908401832738,FALSE,FALSE
"8025",3565,"spkr1383","spkr1455",773,"wh_q","statement",FALSE,TRUE,FALSE,"M","F",4.69471299432304,4.54513928573557,FALSE,FALSE
"8026",3565,"spkr1455","spkr1383",389,"statement","yn_q",FALSE,FALSE,FALSE,"F","M",-4.39872918929927,7.74541182169628,FALSE,FALSE
"8027",3565,"spkr1383","spkr1455",861,"yn_q","answer",FALSE,TRUE,TRUE,"M","F",0.493154117892799,-0.857233866217726,FALSE,TRUE
"8028",3565,"spkr1455","spkr1383",-265,"answer","backchannel",TRUE,FALSE,TRUE,"F","M",0.993026052501804,8.28627414954661,TRUE,FALSE
"8029",3565,"spkr1383","spkr1455",788,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",4.58546829828827,8.84066415537642,FALSE,FALSE
"8030",3565,"spkr1455","spkr1383",-26,"statement","statement",FALSE,FALSE,FALSE,"F","M",0.891117801515578,2.32697038505092,FALSE,FALSE
"8031",3565,"spkr1383","spkr1455",-1380,"statement","statement",FALSE,FALSE,FALSE,"M","F",5.70697670861944,-8.19645337775414,FALSE,TRUE
"8032",3565,"spkr1455","spkr1383",-34,"statement","statement",FALSE,FALSE,FALSE,"F","M",8.71204169239723,6.70634594969453,FALSE,FALSE
"8033",3565,"spkr1383","spkr1455",428,"statement","statement",FALSE,FALSE,FALSE,"M","F",-4.32476591095327,1.23921077438506,FALSE,FALSE
"8034",3565,"spkr1455","spkr1383",186,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-1.41259498698778,10.1585221949611,FALSE,FALSE
"8035",3565,"spkr1383","spkr1455",270,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",9.88206944033693,8.03547835570121,FALSE,FALSE
"8036",3565,"spkr1455","spkr1383",-439,"statement","uninterp",FALSE,FALSE,FALSE,"F","M",-3.29442247740837,9.15458953088819,FALSE,FALSE
"8037",3565,"spkr1383","spkr1455",915,"uninterp","abandon",FALSE,FALSE,FALSE,"M","F",12.6960401384786,-4.63947471010517,FALSE,FALSE
"8038",3565,"spkr1455","spkr1383",-96,"abandon","yn_q",FALSE,FALSE,FALSE,"F","M",-4.32358508708905,5.4377074033323,FALSE,FALSE
"8039",3565,"spkr1383","spkr1455",1087,"yn_q","no",FALSE,TRUE,TRUE,"M","F",-1.64580831710964,-3.22388999073975,FALSE,FALSE
"8040",3565,"spkr1455","spkr1383",76,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",0.524981313853722,8.40874711291163,FALSE,FALSE
"8041",3565,"spkr1383","spkr1455",595,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",4.42636953440725,-1.6728813344068,FALSE,FALSE
"8042",3565,"spkr1455","spkr1383",258,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-7.45787422670193,-8.84875876018758,FALSE,FALSE
"8043",3565,"spkr1383","spkr1455",807,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",-1.25409916629995,9.45967060259134,FALSE,FALSE
"8044",3565,"spkr1455","spkr1383",517,"abandon","statement",FALSE,FALSE,FALSE,"F","M",6.8538093727693,-4.08765837376827,FALSE,FALSE
"8045",3565,"spkr1383","spkr1455",1644,"statement","sum",FALSE,FALSE,FALSE,"M","F",9.92832721172484,9.05970671558094,FALSE,FALSE
"8046",3565,"spkr1455","spkr1383",155,"sum","statement",FALSE,TRUE,FALSE,"F","M",-5.29550150158543,6.75342976017266,FALSE,FALSE
"8047",3565,"spkr1383","spkr1455",697,"statement","yn_q",FALSE,FALSE,FALSE,"M","F",-2.33125437615097,6.85720131209273,FALSE,FALSE
"8048",3565,"spkr1455","spkr1383",-222,"or","abandon",FALSE,TRUE,FALSE,"F","M",-8.49644786270182,9.58097154926745,FALSE,FALSE
"8049",3569,"spkr1421","spkr1464",768,"wh_q","statement",FALSE,TRUE,FALSE,"M","M",6.26543706305812,-5.17393715637443,FALSE,FALSE
"8050",3569,"spkr1464","spkr1421",1146,"statement","statement",FALSE,FALSE,FALSE,"M","M",4.6404866459343,5.91057510104596,FALSE,FALSE
"8051",3569,"spkr1421","spkr1464",1517,"statement","yn_q",FALSE,FALSE,FALSE,"M","M",9.52495180991112,8.63957316380538,FALSE,FALSE
"8052",3569,"spkr1464","spkr1421",801,"yn_q","no",FALSE,TRUE,TRUE,"M","M",-3.27753984603487,-5.78716609089402,FALSE,FALSE
"8053",3569,"spkr1421","spkr1464",332,"opinion","sum",FALSE,FALSE,FALSE,"M","M",-2.30302435926163,-4.7644916719939,FALSE,FALSE
"8054",3569,"spkr1464","spkr1421",23,"sum","agree",FALSE,TRUE,TRUE,"M","M",4.52806844532533,-1.94824495691664,FALSE,FALSE
"8055",3569,"spkr1421","spkr1464",197,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-8.06320515518094,-3.98544770666724,FALSE,FALSE
"8056",3569,"spkr1464","spkr1421",-41,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",-2.52801915166295,10.8705685465452,FALSE,FALSE
"8057",3569,"spkr1421","spkr1464",324,"statement","statement",FALSE,FALSE,FALSE,"M","M",-5.41658693078493,2.6545716034903,FALSE,FALSE
"8058",3569,"spkr1464","spkr1421",150,"yn_q","yes",FALSE,TRUE,TRUE,"M","M",7.2733534271552,0.160850542460752,FALSE,FALSE
"8059",3569,"spkr1421","spkr1464",284,"yes","opinion",TRUE,FALSE,FALSE,"M","M",-6.54862181762867,9.70751632718784,FALSE,FALSE
"8060",3569,"spkr1464","spkr1421",1074,"opinion","statement",FALSE,FALSE,FALSE,"M","M",4.48360112743867,1.9441552420179,FALSE,FALSE
"8061",3569,"spkr1421","spkr1464",1139,"statement","sum",FALSE,FALSE,FALSE,"M","M",-1.83069291459074,-6.90000408407526,FALSE,FALSE
"8062",3569,"spkr1464","spkr1421",-2,"abandon","affirm",FALSE,FALSE,TRUE,"M","M",4.77412047717495,-3.79608781236899,FALSE,FALSE
"8063",3569,"spkr1421","spkr1464",753,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-2.59425229351466,2.09398499040253,FALSE,FALSE
"8064",3569,"spkr1464","spkr1421",130,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",-4.63212541022949,-0.554084201555154,FALSE,FALSE
"8065",3569,"spkr1421","spkr1464",1489,"statement","apprec",FALSE,FALSE,TRUE,"M","M",5.79663696118871,0.861592759965264,FALSE,FALSE
"8066",3569,"spkr1464","spkr1421",43,"apprec","agree",TRUE,FALSE,TRUE,"M","M",0.291135228826009,8.00733046519352,FALSE,FALSE
"8067",3569,"spkr1421","spkr1464",875,"abandon","backchannel",FALSE,FALSE,TRUE,"M","M",-0.553703063451952,7.78441481815553,FALSE,FALSE
"8068",3569,"spkr1464","spkr1421",803,"statement","apprec",FALSE,FALSE,TRUE,"M","M",10.1401612381548,8.19290405359294,FALSE,FALSE
"8069",3569,"spkr1421","spkr1464",57,"apprec","statement",TRUE,FALSE,FALSE,"M","M",-9.01419165324245,-4.34718259018585,FALSE,FALSE
"8070",3569,"spkr1464","spkr1421",3726,"statement","apprec",FALSE,FALSE,TRUE,"M","M",-7.13722776029929,6.91919514009501,FALSE,FALSE
"8071",3569,"spkr1421","spkr1464",213,"apprec","agree",TRUE,FALSE,TRUE,"M","M",-3.37595334710781,3.2762040466515,FALSE,FALSE
"8072",3569,"spkr1464","spkr1421",387,"yn_q","no",FALSE,TRUE,TRUE,"M","M",-7.76378182155843,9.38975688135524,FALSE,FALSE
"8073",3569,"spkr1421","spkr1464",2393,"opinion","open_q",FALSE,FALSE,FALSE,"M","M",2.58984166534401,-6.29536429663531,FALSE,FALSE
"8074",3569,"spkr1464","spkr1421",-738,"open_q","opinion",FALSE,TRUE,FALSE,"M","M",-0.00270546657375204,9.16734568943396,FALSE,FALSE
"8075",3569,"spkr1421","spkr1464",381,"statement","opinion",FALSE,FALSE,FALSE,"M","M",-8.68139996892718,2.69939141419426,FALSE,FALSE
"8076",3569,"spkr1464","spkr1421",438,"opinion","agree",FALSE,FALSE,TRUE,"M","M",-1.79068353887006,5.57942589252522,FALSE,FALSE
